1.0,0.015,0.002
2.0,-0.015,0.004
3.0,0.01465089518,0.002448147876
4.0,0.01428913674,0.002886145052
5.0,0.01391501967,0.00331363437
6.0,0.01352884905,0.003730267237
7.0,0.01313093977,0.004135703916
8.0,0.0127216163,0.004529613797
9.0,0.01230121242,0.004911675672
10.0,0.01187007095,0.005281577992
11.0,0.01142854345,0.005639019126
12.0,0.01097698997,0.0059837076
13.0,0.01051577871,0.006315362344
14.0,0.01004528576,0.006633712914
15.0,0.009565894792,0.006938499713
16.0,0.009077996709,0.007229474207
17.0,0.008581989365,0.007506399125
18.0,0.008078277222,0.00776904865
19.0,0.007567271028,0.008017208609
20.0,0.007049387477,0.008250676643
21.0,0.006525048869,0.008469262371
22.0,0.005994682773,0.008672787552
23.0,0.005458721668,0.008861086223
24.0,0.004917602598,0.009034004838
25.0,0.004371766811,0.009191402393
26.0,0.003821659405,0.009333150539
27.0,0.003267728956,0.009459133689
28.0,0.002710427163,0.009569249113
29.0,0.002150208469,0.009663407017
30.0,0.001587529699,0.009741530622
31.0,0.001022849683,0.009803556223
32.0,0.0004566288828,0.009849433241
33.0,-0.0001106709839,0.009879124267
34.0,-0.0006785873185,0.00989260509
35.0,-0.00124665702,0.009889864717
36.0,-0.001814416863,0.009870905381
37.0,-0.002381403874,0.009835742545
38.0,-0.00294715571,0.00978440488
39.0,-0.003511211035,0.009716934249
40.0,-0.004073109897,0.009633385671
41.0,-0.004632394101,0.009533827275
42.0,-0.005188607587,0.009418340243
43.0,-0.005741296795,0.009287018749
44.0,-0.006290011042,0.009139969877
45.0,-0.006834302885,0.008977313537
46.0,-0.007373728488,0.008799182364
47.0,-0.007907847982,0.008605721614
48.0,-0.008436225826,0.008397089043
49.0,-0.00895843116,0.008173454776
50.0,-0.009474038157,0.007935001175
51.0,-0.009982626372,0.007681922683
52.0,-0.01048378108,0.00741442567
53.0,-0.01097709363,0.007132728264
54.0,-0.01146216174,0.006837060172
55.0,-0.01193858988,0.006527662492
56.0,-0.01240598955,0.00620478752
57.0,-0.0128639796,0.005868698541
58.0,-0.01331218659,0.005519669613
59.0,-0.01375024502,0.005157985349
60.0,-0.01417779769,0.00478394068
61.0,-0.01459449594,0.004397840617
62.0,-0.015,-0.004
63.0,-0.015,0.003428571429
64.0,-0.015,0.002857142857
65.0,-0.015,0.002285714286
66.0,-0.015,0.001714285714
67.0,-0.015,0.001142857143
68.0,-0.015,0.0005714285714
69.0,-0.015,2.233456475e-17
70.0,-0.015,-0.0005714285714
71.0,-0.015,-0.001142857143
72.0,-0.015,-0.001714285714
73.0,-0.015,-0.002285714286
74.0,-0.015,-0.002857142857
75.0,-0.015,-0.003428571429
76.0,0.015,-0.002
77.0,-0.01459449594,-0.004397840617
78.0,-0.01417779769,-0.00478394068
79.0,-0.01375024502,-0.005157985349
80.0,-0.01331218659,-0.005519669613
81.0,-0.0128639796,-0.005868698541
82.0,-0.01240598955,-0.00620478752
83.0,-0.01193858988,-0.006527662492
84.0,-0.01146216174,-0.006837060172
85.0,-0.01097709363,-0.007132728264
86.0,-0.01048378108,-0.00741442567
87.0,-0.009982626372,-0.007681922683
88.0,-0.009474038157,-0.007935001175
89.0,-0.00895843116,-0.008173454776
90.0,-0.008436225826,-0.008397089043
91.0,-0.007907847982,-0.008605721614
92.0,-0.007373728488,-0.008799182364
93.0,-0.006834302885,-0.008977313537
94.0,-0.006290011042,-0.009139969877
95.0,-0.005741296795,-0.009287018749
96.0,-0.005188607587,-0.009418340243
97.0,-0.004632394101,-0.009533827275
98.0,-0.004073109897,-0.009633385671
99.0,-0.003511211035,-0.009716934249
100.0,-0.00294715571,-0.00978440488
101.0,-0.002381403874,-0.009835742545
102.0,-0.001814416863,-0.009870905381
103.0,-0.00124665702,-0.009889864717
104.0,-0.0006785873185,-0.00989260509
105.0,-0.0001106709839,-0.009879124267
106.0,0.0004566288828,-0.009849433241
107.0,0.001022849683,-0.009803556223
108.0,0.001587529699,-0.009741530622
109.0,0.002150208469,-0.009663407017
110.0,0.002710427163,-0.009569249113
111.0,0.003267728956,-0.009459133689
112.0,0.003821659405,-0.009333150539
113.0,0.004371766811,-0.009191402393
114.0,0.004917602598,-0.009034004838
115.0,0.005458721668,-0.008861086223
116.0,0.005994682773,-0.008672787552
117.0,0.006525048869,-0.008469262371
118.0,0.007049387477,-0.008250676643
