1,19288000000.0
2,13742000000.0
3,19521000000.0
4,11083000000.0
5,8308000000.0
6,6071000000.0
7,6003500000.0
8,4673400000.0
9,5119100000.0
10,4365300000.0
11,3744200000.0
12,3741500000.0
13,3312600000.0
14,3425600000.0
15,3059100000.0
16,3138000000.0
17,2826600000.0
18,2899000000.0
19,2660100000.0
20,2661500000.0
21,2451700000.0
22,2575500000.0
23,2430300000.0
24,2381400000.0
25,2475700000.0
26,2309900000.0
27,2352300000.0
28,2194000000.0
29,2312300000.0
30,2362900000.0
31,2202800000.0
32,2350000000.0
33,2260200000.0
34,2137200000.0
35,2231800000.0
36,2151500000.0
37,2276700000.0
38,2185000000.0
39,2359000000.0
40,2300800000.0
41,2489000000.0
42,2450700000.0
43,2239100000.0
44,2485100000.0
45,2479600000.0
46,2705800000.0
47,2585900000.0
48,2859800000.0
49,2746100000.0
50,3002400000.0
51,2841400000.0
52,3249200000.0
53,3293800000.0
54,3762400000.0
55,4132000000.0
56,4086200000.0
57,4879800000.0
58,5773200000.0
59,7020500000.0
60,8941100000.0
61,14701000000.0
62,12995000000.0
63,9196100000.0
64,7327500000.0
65,6806000000.0
66,6218600000.0
67,5953900000.0
68,5878200000.0
69,5804500000.0
70,5886000000.0
71,5971100000.0
72,6280000000.0
73,6628900000.0
74,7200200000.0
75,9424600000.0
76,18934000000.0
77,13992000000.0
78,9487200000.0
79,7292400000.0
80,5762000000.0
81,5203000000.0
82,4306300000.0
83,4231900000.0
84,3539900000.0
85,3426800000.0
86,3039600000.0
87,3163000000.0
88,2974100000.0
89,2965700000.0
90,2674200000.0
91,2646900000.0
92,2370000000.0
93,2597800000.0
94,2607600000.0
95,2391300000.0
96,2479200000.0
97,2300100000.0
98,2277600000.0
99,2373100000.0
100,2346700000.0
101,2200600000.0
102,2334800000.0
103,2219900000.0
104,2316600000.0
105,2199700000.0
106,2334500000.0
107,2140200000.0
108,2310000000.0
109,2298900000.0
110,2455000000.0
111,2372400000.0
112,2452400000.0
113,2314800000.0
114,2513300000.0
115,2424200000.0
116,2644700000.0
117,2677800000.0
118,2557100000.0
119,2786400000.0
120,2716300000.0
121,3010100000.0
122,2952900000.0
123,3322100000.0
124,3383800000.0
125,3751100000.0
126,3469100000.0
127,3716800000.0
128,4386300000.0
129,4420200000.0
130,5481800000.0
131,5491900000.0
132,7016800000.0
133,8799000000.0
134,13075000000.0
135,17734000000.0
136,14645000000.0
137,11517000000.0
138,10556000000.0
139,10496000000.0
140,11300000000.0
141,13140000000.0
142,5448800000.0
143,6050500000.0
144,5558100000.0
145,5939100000.0
146,4511800000.0
147,3836000000.0
148,7646600000.0
149,4775200000.0
150,4758800000.0
151,5542900000.0
152,5301100000.0
153,5596400000.0
154,6301500000.0
155,7299600000.0
156,5293300000.0
157,5586400000.0
158,4999400000.0
159,3658900000.0
160,10151000000.0
161,4260900000.0
162,6661100000.0
163,6585200000.0
164,3476900000.0
165,3664600000.0
166,4186700000.0
167,5703800000.0
168,6390000000.0
169,4536700000.0
170,3676600000.0
171,5567700000.0
172,5173000000.0
173,6238500000.0
174,3307400000.0
175,4853000000.0
176,6840500000.0
177,5147900000.0
178,4445000000.0
179,6847300000.0
180,3979200000.0
181,3316900000.0
182,5366500000.0
183,3417500000.0
184,3542000000.0
185,10841000000.0
186,4643200000.0
187,10704000000.0
188,5142400000.0
189,6299500000.0
190,6080500000.0
191,4714900000.0
192,3551100000.0
193,5062500000.0
194,3044400000.0
195,7975500000.0
196,5128700000.0
197,3722100000.0
198,5750000000.0
199,2654300000.0
200,6261800000.0
201,5369100000.0
202,5145900000.0
203,4278900000.0
204,5827900000.0
