1,16305000000.0
2,15257000000.0
3,16998000000.0
4,14904000000.0
5,11200000000.0
6,9354800000.0
7,8678200000.0
8,7659300000.0
9,7495300000.0
10,6815600000.0
11,6627600000.0
12,6122000000.0
13,5999500000.0
14,5555600000.0
15,5678500000.0
16,5481800000.0
17,5232300000.0
18,4960700000.0
19,4911900000.0
20,4688600000.0
21,4576700000.0
22,4626600000.0
23,4439400000.0
24,4467000000.0
25,4307300000.0
26,4370200000.0
27,4248000000.0
28,4256700000.0
29,4095600000.0
30,4185500000.0
31,4107300000.0
32,3987600000.0
33,4061200000.0
34,3951600000.0
35,4046400000.0
36,4071600000.0
37,4016100000.0
38,4028600000.0
39,3906300000.0
40,4060500000.0
41,3975500000.0
42,4086500000.0
43,4037200000.0
44,4168700000.0
45,4126200000.0
46,4233300000.0
47,4245100000.0
48,4430100000.0
49,4277000000.0
50,4354400000.0
51,4614300000.0
52,4832100000.0
53,4756800000.0
54,5144400000.0
55,5245700000.0
56,5724400000.0
57,5817200000.0
58,6560800000.0
59,7722900000.0
60,8321200000.0
61,11046000000.0
62,10828000000.0
63,10382000000.0
64,7376400000.0
65,6703600000.0
66,6052700000.0
67,5765400000.0
68,5680600000.0
69,5586700000.0
70,5613300000.0
71,5655000000.0
72,5725800000.0
73,5803500000.0
74,6098900000.0
75,6383400000.0
76,7431200000.0
77,8511800000.0
78,17737000000.0
79,11589000000.0
80,8284500000.0
81,7262500000.0
82,6423600000.0
83,5736600000.0
84,5662100000.0
85,5290000000.0
86,4918400000.0
87,4884500000.0
88,4586200000.0
89,4683500000.0
90,4455400000.0
91,4446700000.0
92,4218500000.0
93,4264900000.0
94,4094800000.0
95,4228300000.0
96,4133400000.0
97,3996600000.0
98,4111400000.0
99,3986700000.0
100,4058100000.0
101,3947900000.0
102,4056500000.0
103,3913700000.0
104,4028000000.0
105,4022100000.0
106,4033400000.0
107,4022100000.0
108,3986800000.0
109,4093700000.0
110,4040400000.0
111,4179000000.0
112,4223400000.0
113,4271600000.0
114,4267200000.0
115,4449900000.0
116,4341200000.0
117,4528200000.0
118,4478700000.0
119,4722200000.0
120,4737100000.0
121,4937800000.0
122,5134400000.0
123,5080500000.0
124,5380200000.0
125,5653100000.0
126,5524700000.0
127,5964600000.0
128,6110500000.0
129,6533000000.0
130,7198400000.0
131,7160600000.0
132,7874100000.0
133,8398800000.0
134,9789400000.0
135,11101000000.0
136,12836000000.0
137,19003000000.0
138,11324000000.0
139,11307000000.0
140,10623000000.0
141,10090000000.0
142,10362000000.0
143,11783000000.0
144,13167000000.0
145,5442200000.0
146,6315500000.0
147,6127000000.0
148,9452100000.0
149,5040900000.0
150,5050300000.0
151,5113800000.0
152,5122800000.0
153,5481100000.0
154,5514100000.0
155,5658800000.0
156,5642100000.0
157,5702500000.0
158,5712500000.0
159,6571600000.0
160,6474800000.0
161,6265100000.0
162,6222800000.0
163,5589600000.0
164,5628200000.0
165,5679400000.0
166,5033700000.0
167,5081000000.0
168,5114500000.0
169,5151800000.0
170,6169800000.0
171,6972700000.0
172,7788300000.0
173,7932700000.0
174,5054200000.0
175,5012100000.0
176,6141200000.0
177,6248300000.0
178,5340500000.0
179,5345100000.0
180,5367900000.0
181,5374900000.0
182,10783000000.0
183,9371200000.0
184,8441500000.0
185,4285900000.0
186,4773200000.0
187,4803100000.0
188,4766600000.0
189,4803000000.0
190,4330300000.0
191,4407900000.0
192,5399900000.0
193,5479000000.0
194,5870800000.0
195,7267800000.0
196,6673600000.0
197,9883700000.0
198,5615000000.0
199,5811400000.0
200,6065300000.0
201,5843500000.0
202,6011700000.0
203,5358600000.0
204,5472800000.0
205,5300700000.0
206,5976800000.0
207,6264600000.0
208,5212000000.0
209,4713000000.0
210,5974400000.0
211,5237700000.0
212,5512900000.0
213,7167000000.0
214,6791100000.0
215,6079500000.0
216,5988700000.0
217,6566700000.0
218,5348700000.0
219,5735600000.0
220,11137000000.0
221,5444200000.0
222,5482500000.0
223,5843900000.0
224,5534200000.0
225,6192500000.0
226,4276400000.0
227,5073200000.0
228,5554200000.0
229,5606100000.0
230,5658200000.0
231,5956400000.0
232,8676600000.0
233,4527600000.0
234,5292200000.0
235,4550900000.0
236,4472100000.0
237,7926300000.0
238,5786800000.0
239,4722800000.0
240,4301900000.0
241,5007600000.0
242,5607300000.0
243,5068800000.0
244,4918700000.0
245,5463900000.0
246,6017400000.0
247,6024200000.0
248,4710400000.0
249,4545200000.0
250,10955000000.0
251,6648700000.0
252,4800100000.0
253,4740400000.0
254,6416400000.0
255,6149500000.0
256,6112100000.0
257,6662200000.0
258,5807400000.0
259,5906300000.0
260,5618300000.0
261,4434600000.0
262,4356800000.0
